228,30/9/2014,5:00:11,PM,0388
229,30/9/2014,5:00:10,PM,0288
230,30/9/2014,5:00:08,PM,0101
231,30/9/2014,5:00:07,PM,0344
232,30/9/2014,5:00:04,PM,0293
233,30/9/2014,5:00:04,PM,0303
234,30/9/2014,5:00:03,PM,0337
235,30/9/2014,5:00:02,PM,2091
236,30/9/2014,4:43:24,PM,0163
237,30/9/2014,4:01:47,PM,0165
238,30/9/2014,4:01:07,PM,0162
239,30/9/2014,4:01:01,PM,0174
240,30/9/2014,3:18:31,PM,0018
241,30/9/2014,3:08:24,PM,0018
242,30/9/2014,1:25:11,PM,2073
243,30/9/2014,1:21:49,PM,0202
244,30/9/2014,1:21:35,PM,0202
245,30/9/2014,1:16:54,PM,2067
246,30/9/2014,1:09:40,PM,0296
247,30/9/2014,1:09:34,PM,0296
248,30/9/2014,1:08:26,PM,2122
249,30/9/2014,1:05:43,PM,0184
250,30/9/2014,1:04:59,PM,2060
251,30/9/2014,1:02:23,PM,0134
252,30/9/2014,1:02:03,PM,0352
253,30/9/2014,1:00:37,PM,0153
254,30/9/2014,12:59:46,PM,0049
255,30/9/2014,12:58:39,PM,0280
256,30/9/2014,12:58:19,PM,0359
257,30/9/2014,12:58:05,PM,0285
258,30/9/2014,12:57:51,PM,0001
259,30/9/2014,12:57:50,PM,2133
260,30/9/2014,12:57:50,PM,0311
261,30/9/2014,12:57:40,PM,0359
262,30/9/2014,12:57:33,PM,0009
263,30/9/2014,12:56:56,PM,2059
264,30/9/2014,12:56:33,PM,0024
265,30/9/2014,12:56:08,PM,0049
266,30/9/2014,12:56:04,PM,2064
267,30/9/2014,12:55:54,PM,2082
268,30/9/2014,12:55:25,PM,0111
269,30/9/2014,12:54:49,PM,0432
270,30/9/2014,12:54:41,PM,2027
271,30/9/2014,12:54:21,PM,0333
272,30/9/2014,12:54:13,PM,0293
273,30/9/2014,12:52:29,PM,2077
274,30/9/2014,12:52:11,PM,0335
275,30/9/2014,12:52:11,PM,0084
276,30/9/2014,12:52:03,PM,0103
277,30/9/2014,12:51:45,PM,0207
278,30/9/2014,12:51:08,PM,0103
279,30/9/2014,12:50:50,PM,0388
280,30/9/2014,12:50:38,PM,0348
281,30/9/2014,12:49:45,PM,0289
282,30/9/2014,12:49:23,PM,0100
283,30/9/2014,12:49:14,PM,0046
284,30/9/2014,12:48:39,PM,0394
285,30/9/2014,12:48:37,PM,0276
286,30/9/2014,12:48:17,PM,0427
287,30/9/2014,12:48:03,PM,0345
288,30/9/2014,12:47:09,PM,0112
289,30/9/2014,12:46:58,PM,0112
290,30/9/2014,12:46:56,PM,0041
291,30/9/2014,12:46:40,PM,0205
292,30/9/2014,12:46:39,PM,0417
293,30/9/2014,12:46:33,PM,0347
294,30/9/2014,12:45:47,PM,0012
295,30/9/2014,12:45:08,PM,5050
296,30/9/2014,12:44:45,PM,0299
297,30/9/2014,12:44:42,PM,0388
298,30/9/2014,12:44:21,PM,0118
299,30/9/2014,12:44:16,PM,2035
300,30/9/2014,12:44:08,PM,0131
301,30/9/2014,12:43:37,PM,2019
302,30/9/2014,12:43:24,PM,0299
303,30/9/2014,12:43:21,PM,0225
304,30/9/2014,12:43:10,PM,0187
305,30/9/2014,12:43:07,PM,2070
306,30/9/2014,12:43:01,PM,0174
307,30/9/2014,12:42:44,PM,0165
308,30/9/2014,12:42:35,PM,0147
309,30/9/2014,12:42:25,PM,2058
310,30/9/2014,12:42:13,PM,0366
311,30/9/2014,12:42:06,PM,0152
312,30/9/2014,12:41:32,PM,0284
313,30/9/2014,12:41:23,PM,0012
314,30/9/2014,12:41:14,PM,0284
315,30/9/2014,12:41:14,PM,0399
316,30/9/2014,12:41:12,PM,2014
317,30/9/2014,12:41:07,PM,2009
318,30/9/2014,12:39:59,PM,0174
319,30/9/2014,12:39:44,PM,0022
320,30/9/2014,12:39:31,PM,0022
321,30/9/2014,12:39:20,PM,0039
322,30/9/2014,12:39:11,PM,0358
323,30/9/2014,12:39:08,PM,0165
324,30/9/2014,12:39:01,PM,2075
325,30/9/2014,12:38:56,PM,0301
326,30/9/2014,12:38:53,PM,0366
327,30/9/2014,12:38:44,PM,0290
328,30/9/2014,12:38:38,PM,2047
329,30/9/2014,12:38:34,PM,0201
330,30/9/2014,12:38:32,PM,2029
331,30/9/2014,12:38:27,PM,2032
332,30/9/2014,12:38:17,PM,2066
333,30/9/2014,12:38:12,PM,2031
334,30/9/2014,12:38:06,PM,0385
335,30/9/2014,12:38:03,PM,0047
336,30/9/2014,12:37:50,PM,2050
337,30/9/2014,12:37:41,PM,2049
338,30/9/2014,12:37:29,PM,0291
339,30/9/2014,12:37:25,PM,2024
340,30/9/2014,12:37:20,PM,0362
341,30/9/2014,12:37:16,PM,0399
342,30/9/2014,12:37:12,PM,0336
343,30/9/2014,12:37:04,PM,0172
344,30/9/2014,12:36:56,PM,2001
345,30/9/2014,12:36:50,PM,0362
346,30/9/2014,12:36:12,PM,0346
347,30/9/2014,12:36:11,PM,2033
348,30/9/2014,12:36:08,PM,0075
349,30/9/2014,12:36:08,PM,2033
350,30/9/2014,12:35:57,PM,0085
351,30/9/2014,12:35:37,PM,0385
352,30/9/2014,12:35:29,PM,0229
353,30/9/2014,12:34:46,PM,0324
354,30/9/2014,12:34:37,PM,2016
355,30/9/2014,12:34:27,PM,2030
356,30/9/2014,12:34:22,PM,2012
357,30/9/2014,12:34:19,PM,0354
358,30/9/2014,12:34:13,PM,0008
359,30/9/2014,12:34:02,PM,0038
360,30/9/2014,12:33:54,PM,0287
361,30/9/2014,12:33:51,PM,2122
362,30/9/2014,12:33:42,PM,2061
363,30/9/2014,12:33:32,PM,0291
364,30/9/2014,12:33:22,PM,2069
365,30/9/2014,12:32:53,PM,0308
366,30/9/2014,12:32:41,PM,2083
367,30/9/2014,12:32:29,PM,0038
368,30/9/2014,12:32:17,PM,0204
369,30/9/2014,12:32:06,PM,0355
370,30/9/2014,12:31:40,PM,2013
371,30/9/2014,12:31:34,PM,0011
372,30/9/2014,12:31:03,PM,0283
373,30/9/2014,12:30:56,PM,2011
374,30/9/2014,12:30:42,PM,2047
375,30/9/2014,12:30:26,PM,0282
376,30/9/2014,12:30:22,PM,0350
377,30/9/2014,12:30:15,PM,2010
378,30/9/2014,12:30:00,PM,0418
379,30/9/2014,12:29:58,PM,0277
380,30/9/2014,12:29:57,PM,0418
381,30/9/2014,12:29:51,PM,0355
382,30/9/2014,12:29:41,PM,2051
383,30/9/2014,12:29:39,PM,0003
384,30/9/2014,12:29:31,PM,0294
385,30/9/2014,12:29:14,PM,2086
386,30/9/2014,12:28:43,PM,0302
387,30/9/2014,12:28:17,PM,0127
388,30/9/2014,12:28:13,PM,2117
389,30/9/2014,12:27:51,PM,0118
390,30/9/2014,12:27:43,PM,0142
391,30/9/2014,12:27:28,PM,0281
392,30/9/2014,12:27:20,PM,0163
393,30/9/2014,12:27:14,PM,2103
394,30/9/2014,12:27:12,PM,0146
395,30/9/2014,12:27:09,PM,2135
396,30/9/2014,12:27:06,PM,0169
397,30/9/2014,12:27:04,PM,2096
398,30/9/2014,12:26:24,PM,0114
399,30/9/2014,12:26:17,PM,0361
400,30/9/2014,12:26:09,PM,0350
401,30/9/2014,12:26:07,PM,0132
402,30/9/2014,12:26:00,PM,0163
403,30/9/2014,12:25:53,PM,2027
404,30/9/2014,12:25:50,PM,0146
405,30/9/2014,12:25:43,PM,0364
406,30/9/2014,12:25:28,PM,2094
407,30/9/2014,12:25:26,PM,0079
408,30/9/2014,12:25:22,PM,0428
409,30/9/2014,12:25:05,PM,0279
410,30/9/2014,12:24:31,PM,0179
411,30/9/2014,12:24:31,PM,0101
412,30/9/2014,12:24:30,PM,0036
413,30/9/2014,12:24:19,PM,2093
414,30/9/2014,12:24:07,PM,0251
415,30/9/2014,12:23:58,PM,0247
416,30/9/2014,12:23:57,PM,2092
417,30/9/2014,12:23:42,PM,0292
418,30/9/2014,12:23:39,PM,0310
419,30/9/2014,12:23:38,PM,0361
420,30/9/2014,12:23:36,PM,2091
421,30/9/2014,12:23:32,PM,0427
422,30/9/2014,12:23:27,PM,0108
423,30/9/2014,12:23:23,PM,0428
424,30/9/2014,12:23:17,PM,0018
425,30/9/2014,12:23:11,PM,0116
426,30/9/2014,12:22:56,PM,2048
427,30/9/2014,12:22:45,PM,0053
428,30/9/2014,12:22:23,PM,0394
429,30/9/2014,12:22:14,PM,0393
430,30/9/2014,12:22:00,PM,0393
431,30/9/2014,12:21:52,PM,0162
432,30/9/2014,12:21:40,PM,0360
433,30/9/2014,12:21:36,PM,0151
434,30/9/2014,12:21:36,PM,0114
435,30/9/2014,12:21:27,PM,0365
436,30/9/2014,12:21:17,PM,2006
437,30/9/2014,12:21:17,PM,2002
438,30/9/2014,12:21:06,PM,0288
439,30/9/2014,12:21:04,PM,0152
440,30/9/2014,12:21:00,PM,2088
441,30/9/2014,12:20:58,PM,0273
442,30/9/2014,12:20:56,PM,0083
443,30/9/2014,12:20:54,PM,0009
444,30/9/2014,12:20:52,PM,0137
445,30/9/2014,12:20:47,PM,0197
446,30/9/2014,12:20:45,PM,0360
447,30/9/2014,12:20:42,PM,0268
448,30/9/2014,12:20:35,PM,0101
449,30/9/2014,12:20:34,PM,0365
450,30/9/2014,12:20:32,PM,0040
451,30/9/2014,12:20:28,PM,0403
452,30/9/2014,12:20:25,PM,0434
453,30/9/2014,12:20:22,PM,0238
454,30/9/2014,12:20:12,PM,0349
455,30/9/2014,12:20:10,PM,2003
456,30/9/2014,12:20:10,PM,0412
457,30/9/2014,12:19:53,PM,0279
458,30/9/2014,12:19:28,PM,0403
459,30/9/2014,12:19:24,PM,0051
460,30/9/2014,12:19:19,PM,0054
461,30/9/2014,12:19:13,PM,0367
462,30/9/2014,12:19:12,PM,0082
463,30/9/2014,12:18:33,PM,0287
464,30/9/2014,12:18:25,PM,0434
465,30/9/2014,12:18:18,PM,0256
466,30/9/2014,12:18:09,PM,0036
467,30/9/2014,12:17:57,PM,0040
468,30/9/2014,12:17:28,PM,0417
469,30/9/2014,12:17:23,PM,0431
470,30/9/2014,12:17:19,PM,0247
471,30/9/2014,12:17:19,PM,0193
472,30/9/2014,12:17:17,PM,0121
473,30/9/2014,12:17:11,PM,0251
474,30/9/2014,12:17:01,PM,0268
475,30/9/2014,12:16:52,PM,0066
476,30/9/2014,12:16:43,PM,2051
477,30/9/2014,12:16:38,PM,2013
478,30/9/2014,12:16:27,PM,0331
479,30/9/2014,12:16:21,PM,0343
480,30/9/2014,12:16:12,PM,0181
481,30/9/2014,12:16:09,PM,2121
482,30/9/2014,12:16:05,PM,0327
483,30/9/2014,12:16:05,PM,0431
484,30/9/2014,12:15:46,PM,2016
485,30/9/2014,12:15:39,PM,0283
486,30/9/2014,12:15:37,PM,0400
487,30/9/2014,12:15:35,PM,0273
488,30/9/2014,12:15:29,PM,0080
489,30/9/2014,12:15:22,PM,2008
490,30/9/2014,12:15:19,PM,0334
491,30/9/2014,12:15:17,PM,2052
492,30/9/2014,12:15:15,PM,0338
493,30/9/2014,12:15:12,PM,0086
494,30/9/2014,12:15:08,PM,0337
495,30/9/2014,12:15:06,PM,0020
496,30/9/2014,12:15:04,PM,0344
497,30/9/2014,12:14:45,PM,2121
498,30/9/2014,12:14:37,PM,0064
499,30/9/2014,12:14:34,PM,2052
500,30/9/2014,12:14:32,PM,0351
501,30/9/2014,12:14:25,PM,2034
502,30/9/2014,12:14:10,PM,2020
503,30/9/2014,12:14:03,PM,0053
504,30/9/2014,12:14:01,PM,0290
505,30/9/2014,12:13:56,PM,0351
506,30/9/2014,12:13:53,PM,0109
507,30/9/2014,12:13:46,PM,0056
508,30/9/2014,12:13:45,PM,0227
509,30/9/2014,12:13:41,PM,2034
510,30/9/2014,12:13:41,PM,0328
511,30/9/2014,12:13:38,PM,0233
512,30/9/2014,12:13:34,PM,0391
513,30/9/2014,12:13:32,PM,0223
514,30/9/2014,12:13:07,PM,0081
515,30/9/2014,12:12:55,PM,2101
516,30/9/2014,12:12:52,PM,2003
517,30/9/2014,12:12:46,PM,0233
518,30/9/2014,12:12:44,PM,2006
519,30/9/2014,12:12:38,PM,5050
520,30/9/2014,12:12:34,PM,0065
521,30/9/2014,12:12:30,PM,0064
522,30/9/2014,12:12:28,PM,0008
523,30/9/2014,12:12:20,PM,2020
524,30/9/2014,12:12:12,PM,2017
525,30/9/2014,12:12:12,PM,0142
526,30/9/2014,12:11:59,PM,0187
527,30/9/2014,12:11:44,PM,0367
528,30/9/2014,12:11:26,PM,0072
529,30/9/2014,12:11:18,PM,0401
530,30/9/2014,12:11:12,PM,0328
531,30/9/2014,12:11:07,PM,0044
532,30/9/2014,12:10:58,PM,0303
533,30/9/2014,12:10:56,PM,0147
534,30/9/2014,12:10:54,PM,0392
535,30/9/2014,12:10:36,PM,0197
536,30/9/2014,12:10:28,PM,0225
537,30/9/2014,12:10:26,PM,0111
538,30/9/2014,12:10:10,PM,2008
539,30/9/2014,12:10:04,PM,2017
540,30/9/2014,12:10:02,PM,0127
541,30/9/2014,12:09:57,PM,0132
542,30/9/2014,12:09:55,PM,2028
543,30/9/2014,12:09:19,PM,0331
544,30/9/2014,12:09:11,PM,0358
545,30/9/2014,12:08:53,PM,0354
546,30/9/2014,12:08:51,PM,0077
547,30/9/2014,12:08:44,PM,0079
548,30/9/2014,12:08:42,PM,2093
549,30/9/2014,12:08:30,PM,0066
550,30/9/2014,12:08:15,PM,0349
551,30/9/2014,12:08:11,PM,0256
552,30/9/2014,12:08:11,PM,0011
553,30/9/2014,12:08:07,PM,2081
554,30/9/2014,12:07:59,PM,2101
555,30/9/2014,12:07:50,PM,0392
556,30/9/2014,12:07:46,PM,2001
557,30/9/2014,12:07:37,PM,2028
558,30/9/2014,12:07:11,PM,0391
559,30/9/2014,12:07:06,PM,2075
560,30/9/2014,12:07:04,PM,0072
561,30/9/2014,12:06:59,PM,2102
562,30/9/2014,12:06:56,PM,2098
563,30/9/2014,12:06:35,PM,2010
564,30/9/2014,12:06:28,PM,0281
565,30/9/2014,12:06:21,PM,0162
566,30/9/2014,12:06:16,PM,0116
567,30/9/2014,12:06:13,PM,2022
568,30/9/2014,12:06:13,PM,0201
569,30/9/2014,12:05:57,PM,0302
570,30/9/2014,12:05:53,PM,0205
571,30/9/2014,12:05:44,PM,0137
572,30/9/2014,12:05:26,PM,0108
573,30/9/2014,12:05:19,PM,0223
574,30/9/2014,12:05:12,PM,0039
575,30/9/2014,12:05:11,PM,0083
576,30/9/2014,12:04:51,PM,0100
577,30/9/2014,12:04:41,PM,0401
578,30/9/2014,12:04:36,PM,2094
579,30/9/2014,12:04:34,PM,0044
580,30/9/2014,12:04:29,PM,0169
581,30/9/2014,12:04:25,PM,0056
582,30/9/2014,12:04:16,PM,0121
583,30/9/2014,12:04:07,PM,0046
584,30/9/2014,12:04:04,PM,0193
585,30/9/2014,12:04:02,PM,0082
586,30/9/2014,12:03:59,PM,0432
587,30/9/2014,12:03:58,PM,2058
588,30/9/2014,12:03:53,PM,2102
589,30/9/2014,12:03:42,PM,0276
590,30/9/2014,12:03:37,PM,0131
591,30/9/2014,12:03:37,PM,0086
592,30/9/2014,12:03:36,PM,2061
593,30/9/2014,12:03:35,PM,0301
594,30/9/2014,12:03:32,PM,2083
595,30/9/2014,12:03:31,PM,2011
596,30/9/2014,12:03:28,PM,0184
597,30/9/2014,12:03:27,PM,2048
598,30/9/2014,12:03:25,PM,2098
599,30/9/2014,12:03:20,PM,0386
600,30/9/2014,12:03:19,PM,0348
601,30/9/2014,12:03:14,PM,2086
602,30/9/2014,12:03:11,PM,0382
603,30/9/2014,12:03:08,PM,0227
604,30/9/2014,12:03:07,PM,2060
605,30/9/2014,12:03:02,PM,2067
606,30/9/2014,12:02:59,PM,2002
607,30/9/2014,12:02:59,PM,0051
608,30/9/2014,12:02:55,PM,0288
609,30/9/2014,12:02:54,PM,2050
610,30/9/2014,12:02:51,PM,0072
611,30/9/2014,12:02:48,PM,0277
612,30/9/2014,12:02:48,PM,2049
613,30/9/2014,12:02:43,PM,0204
614,30/9/2014,12:02:41,PM,0282
615,30/9/2014,12:02:36,PM,0001
616,30/9/2014,12:02:35,PM,0054
617,30/9/2014,12:02:34,PM,2025
618,30/9/2014,12:02:31,PM,0085
619,30/9/2014,12:02:29,PM,2026
620,30/9/2014,12:02:29,PM,0336
621,30/9/2014,12:02:25,PM,0020
622,30/9/2014,12:02:24,PM,2019
623,30/9/2014,12:02:24,PM,0327
624,30/9/2014,12:02:17,PM,2064
625,30/9/2014,12:02:17,PM,0172
626,30/9/2014,12:02:17,PM,2088
627,30/9/2014,12:02:12,PM,2022
628,30/9/2014,12:02:09,PM,2070
629,30/9/2014,12:02:08,PM,0084
630,30/9/2014,12:02:06,PM,0135
631,30/9/2014,12:02:05,PM,0075
632,30/9/2014,12:01:59,PM,0179
633,30/9/2014,12:01:55,PM,2014
634,30/9/2014,12:01:52,PM,0343
635,30/9/2014,12:01:50,PM,0065
636,30/9/2014,12:01:47,PM,0308
637,30/9/2014,12:01:43,PM,2009
638,30/9/2014,12:01:38,PM,0294
639,30/9/2014,12:01:37,PM,0207
640,30/9/2014,12:01:33,PM,0400
641,30/9/2014,12:01:32,PM,2024
642,30/9/2014,12:01:32,PM,2096
643,30/9/2014,12:01:27,PM,2092
644,30/9/2014,12:01:24,PM,0298
645,30/9/2014,12:01:24,PM,0041
646,30/9/2014,12:01:23,PM,0310
647,30/9/2014,12:01:20,PM,2059
648,30/9/2014,12:01:19,PM,2122
649,30/9/2014,12:01:17,PM,0181
650,30/9/2014,12:01:15,PM,0285
651,30/9/2014,12:01:09,PM,0289
652,30/9/2014,12:01:08,PM,0151
653,30/9/2014,12:01:06,PM,2032
654,30/9/2014,12:01:03,PM,0345
655,30/9/2014,12:00:59,PM,2117
656,30/9/2014,12:00:57,PM,0080
657,30/9/2014,12:00:56,PM,2029
658,30/9/2014,12:00:56,PM,2066
659,30/9/2014,12:00:52,PM,0292
660,30/9/2014,12:00:52,PM,0338
661,30/9/2014,12:00:52,PM,2091
662,30/9/2014,12:00:48,PM,2031
663,30/9/2014,12:00:46,PM,0352
664,30/9/2014,12:00:42,PM,2133
665,30/9/2014,12:00:40,PM,0335
666,30/9/2014,12:00:39,PM,0003
